n, iterative-time, recursive-time
6379,22666,22667
6380,22709,22750
6381,22667,22625
6382,22750,22708
6383,22625,22750
6384,22666,22708
6385,22708,22708
6386,22666,22792
6387,22708,22667
6388,22792,22666
6389,22750,22709
6390,22792,22666
6391,22750,22708
6392,22750,22750
6393,22708,22708
6394,22750,22750
6395,22750,22791
6396,22667,22708
6397,22750,22750
6398,22708,22709
6399,22750,22708
6400,22833,22708
6401,22792,22750
6402,22833,22750
6403,22833,22791
6404,22750,22833
6405,22750,22750
6406,22792,22833
6407,22750,22833
6408,22792,22834
6409,22834,22792
6410,22792,22834
6411,22833,22792
6412,22792,22792
6413,22792,22791
6414,22833,22792
6415,22834,22792
6416,22833,22833
6417,22833,22791
6418,22833,22833
6419,22833,30041
6420,22833,22875
6421,22833,22791
6422,22833,22875
6423,22875,22791
6424,22958,22792
6425,22875,22875
6426,22875,22834
6427,22917,22792
6428,22917,22875
6429,22917,22833
6430,22959,22875
6431,22834,22959
6432,22792,22875
6433,22875,22833
6434,22875,22917
6435,22875,22833
6436,22917,22875
6437,22959,22875
6438,22875,22875
6439,22916,22833
6440,22875,22958
6441,22875,22875
6442,22958,22916
6443,22875,22958
6444,22917,22916
6445,22917,22917
6446,22875,22959
6447,22875,22958
6448,22958,22958
6449,22917,22917
6450,22959,22917
6451,22958,22958
6452,22958,22958
6453,22916,22916
6454,22958,22958
6455,22958,22958
6456,22958,23000
6457,22958,22917
6458,22958,23000
6459,22875,23000
6460,23000,22917
6461,23084,22917
6462,23000,23000
6463,23042,22958
6464,23000,22958
6465,23000,23000
6466,23042,22958
6467,23000,23084
6468,22917,23084
6469,22959,23000
6470,23000,23041
6471,22958,23000
6472,23042,22958
6473,23042,23000
6474,23083,22958
6475,23125,22959
6476,23084,23042
6477,23042,23042
6478,23042,23000
6479,23042,23084
6480,23042,23042
6481,23041,23042
6482,23000,23125
6483,23041,23042
6484,23042,23084
6485,23042,23042
6486,23083,23083
6487,23042,23042
6488,23084,23042
6489,23041,23083
6490,23041,23041
6491,23083,23083
6492,23083,23167
6493,23042,23084
6494,23084,23125
6495,23083,23125
6496,23125,23083
6497,23125,23083
6498,23083,23083
6499,23084,23125
6500,23167,23042
6501,23166,23125
6502,23083,23083
6503,23125,23083
6504,23125,23166
6505,23083,23167
6506,23084,23125
6507,23083,23208
6508,23083,23208
6509,23125,23084
6510,23209,23209
6511,23125,23208
6512,23125,23166
6513,23167,23208
6514,23167,23125
6515,23167,23209
6516,23250,23167
6517,23208,23167
6518,23167,23167
6519,23208,23208
6520,23166,23208
6521,23167,23209
6522,23208,23250
6523,23917,24083
6524,23625,23209
6525,23208,23209
6526,23167,23250
6527,23250,23208
6528,23208,23250
6529,23334,23334
6530,23208,23250
6531,23250,23208
6532,23292,23334
6533,23167,23209
6534,23250,23208
6535,23250,23250
6536,23250,23250
6537,23208,23209
6538,23250,23250
6539,23250,23250
6540,23250,23291
6541,23292,23209
6542,23250,23292
6543,23250,23292
6544,23250,23250
6545,23292,23292
6546,24333,24208
6547,24167,24125
6548,24166,23333
6549,23291,23250
6550,23333,23291
6551,23291,23250
6552,23333,23291
6553,23333,23292
6554,23250,23375
6555,23333,23292
6556,23334,23292
6557,23333,23291
6558,23333,23333
6559,23333,23333
6560,23334,23334
6561,23334,23292
6562,23375,23292
6563,23375,23334
6564,23334,23375
6565,26917,23334
6566,23334,23375
6567,23333,23334
6568,23333,23416
6569,23375,23333
6570,23375,23375
6571,23333,23375
6572,23333,23333
6573,23416,23375
6574,23375,23375
6575,23417,23333
6576,23416,23333
6577,23375,23417
6578,23417,23375
6579,23417,23375
6580,23375,23458
6581,23416,23375
6582,23416,23458
6583,23375,23458
6584,23416,23375
6585,23459,23500
6586,26042,23458
6587,23375,23417
6588,23458,23416
6589,23416,23417
6590,23459,23417
6591,23458,23416
6592,23500,23417
6593,23458,23458
6594,23500,23417
6595,23500,23458
6596,23416,23500
6597,23417,23458
6598,23459,23459
6599,23500,23542
6600,23416,23500
6601,23458,23459
6602,23459,23500
6603,23458,23458
6604,23542,23416
6605,23500,23459
6606,23500,23458
6607,23500,23500
6608,23542,23459
6609,23500,23500
6610,23500,23500
6611,23542,23500
6612,23458,23541
6613,23542,23500
6614,23500,23541
6615,23500,23625
6616,23542,23500
6617,23500,23542
6618,23500,23583
6619,23500,23584
6620,23542,23542
6621,23541,23625
6622,23541,23542
6623,23584,23500
6624,23541,23625
6625,23541,23541
6626,23583,23541
6627,23583,23541
6628,23583,23500
6629,23625,23500
6630,23625,23583
6631,23583,23583
6632,23583,23583
6633,23625,23583
6634,23584,23584
6635,23584,23625
6636,23625,23625
6637,23625,23625
6638,23667,23667
6639,23708,23666
6640,23625,23708
6641,23666,23667
6642,23625,23625
6643,23667,23584
6644,23625,23625
6645,23667,23625
6646,23666,23625
6647,23625,23709
6648,23584,23625
6649,23625,23667
6650,23625,23708
6651,23625,23625
6652,23666,23667
6653,23625,23708
6654,23625,23708
6655,23667,23667
6656,23625,23750
6657,23625,23667
6658,23666,23666
6659,23667,23709
6660,23625,23708
6661,23750,23667
6662,23750,23625
6663,23667,23667
6664,23709,23625
6665,23750,23666
6666,23750,23709
6667,23709,23667
6668,23750,23667
6669,23750,23750
6670,23709,23750
6671,23708,23708
6672,23750,23750
6673,23750,23709
6674,23750,23708
6675,23750,23666
6676,23750,23750
6677,23750,23750
6678,23792,23708
6679,23750,23750
6680,23750,23750
6681,23792,23708
6682,23833,23708
6683,23750,23750
6684,23834,27500
6685,23833,23791
6686,23792,23833
6687,23708,23750
6688,23833,23750
6689,23792,23834
6690,23750,23792
6691,23792,23791
6692,23792,23834
6693,23750,23875
6694,23750,23834
6695,24500,24708
6696,24625,24708
6697,24625,24833
6698,24708,24708
6699,24292,23875
6700,23750,23834
6701,23833,23833
6702,23792,23875
6703,23833,23833
6704,23875,23833
6705,23916,23750
6706,23916,23833
6707,23875,23875
6708,23875,23833
6709,23834,23875
6710,23833,23875
6711,23875,23875
6712,23875,23833
6713,23833,23916
6714,23833,23875
6715,23875,23875
6716,23917,23917
6717,23875,23875
6718,23875,23917
6719,23833,23958
6720,23875,23917
6721,23875,23875
6722,23916,23917
6723,23875,23875
6724,23875,23833
6725,23958,23875
6726,23916,23917
6727,23916,23875
6728,23959,23875
6729,23916,23917
6730,24000,23875
6731,23958,23958
6732,23916,23916
6733,23958,23875
6734,24000,23959
6735,24000,23958
6736,23917,24000
6737,24000,23916
6738,24000,24000
6739,23958,23958
6740,23958,23875
6741,23959,24000
6742,24000,23958
6743,23917,24042
6744,23959,24000
6745,24000,24000
6746,24000,24041
6747,23958,23917
6748,24084,23959
6749,24000,24000
6750,24000,24000
6751,24000,24000
6752,24042,24000
6753,24000,24041
6754,24042,24000
6755,24083,24000
6756,24000,24042
6757,24000,24042
6758,24042,24041
6759,24041,24083
6760,24000,24000
6761,24083,24041
6762,24083,24042
6763,24084,24084
6764,24041,28500
6765,24083,24083
6766,24042,24084
6767,24042,24041
6768,24083,24083
6769,24000,24083
6770,24041,24125
6771,24083,24083
6772,24042,24125
6773,24084,24084
6774,24125,24083
6775,24125,24083
6776,24083,24125
6777,24084,24084
6778,24167,24084
6779,24083,24167
6780,24084,24125
6781,24167,24125
6782,24125,24167
6783,24125,24125
6784,24167,24125
6785,24166,24167
6786,24209,24125
6787,24083,24166
6788,24167,24125
6789,24166,24167
6790,24083,24208
6791,24125,24125
6792,24167,24125
6793,25041,25083
6794,25000,25083
6795,24250,24167
6796,24167,24166
6797,24166,24208
6798,24166,24208
6799,24167,24209
6800,24208,24125
6801,24250,24167
6802,24208,24208
6803,24167,24250
6804,24208,24250
6805,24208,24208
6806,24167,24250
6807,24208,24208
6808,24208,24250
6809,24208,24208
6810,24208,24166
6811,24250,24208
6812,24292,24209
6813,24250,24208
6814,24209,24250
6815,24208,24250
6816,24208,24209
6817,24250,24208
6818,24250,24250
6819,24250,24250
6820,24250,24250
6821,24291,24250
6822,24250,24250
6823,24250,24250
6824,24250,24333
6825,24209,24250
6826,24333,24291
6827,24208,24333
6828,24250,24250
6829,24333,24250
6830,24250,24292
6831,24208,24333
6832,24250,24292
6833,24292,24333
6834,24291,24333
6835,24333,24333
6836,24292,24334
6837,24250,24333
6838,24333,24333
6839,24333,24292
6840,24375,24250
6841,24375,24333
6842,24333,24333
6843,24375,24333
6844,24292,24417
6845,24375,24334
6846,24334,24334
6847,24375,24375
6848,24375,24291
6849,24417,24334
6850,24333,24375
6851,24375,24334
6852,24375,24333
6853,24416,24375
6854,24375,24375
6855,24375,24375
6856,24416,24375
6857,24375,24375
6858,24375,24417
6859,24375,24416
6860,24459,24375
6861,24417,24417
6862,24375,24459
6863,25333,25291
6864,25292,25333
6865,25250,25375
6866,25333,24708
6867,24375,24417
6868,24417,24458
6869,24416,24458
6870,24375,24417
6871,24416,24500
6872,24416,24500
6873,24375,24500
6874,24458,24458
6875,24375,24500
6876,24458,24458
6877,24458,24458
6878,24458,24458
6879,24416,24500
6880,24458,24458
6881,24500,24500
6882,24459,24500
6883,24416,24500
6884,24500,24459
6885,24458,24458
6886,24458,24583
6887,24583,24500
6888,27167,24500
6889,24542,24458
6890,24500,24500
6891,24500,24500
6892,24541,24458
6893,24542,24500
6894,24542,24542
6895,24542,24500
6896,24542,24500
6897,24542,24541
6898,24583,24500
6899,24583,24500
6900,24542,24542
6901,24583,24458
6902,24583,24500
6903,24583,24542
6904,24541,24542
6905,24542,24500
6906,24584,24542
6907,24542,24541
6908,24542,24542
6909,24583,24542
6910,24583,24542
6911,24625,24583
6912,24625,24542
6913,24584,24584
6914,24625,24583
6915,24833,23750
6916,23792,23750
6917,23709,23792
6918,23792,23750
6919,23792,23750
6920,23708,23833
6921,23792,23792
6922,23750,23750
6923,23792,23792
6924,23750,23834
6925,23792,23792
6926,23792,23792
6927,23792,23792
6928,30875,24000
6929,24625,24625
6930,24666,24625
6931,24666,24625
6932,24666,24625
6933,24709,24625
6934,24708,24666
6935,24625,24584
6936,24750,24583
6937,24750,24625
6938,24708,24666
6939,24667,24625
6940,24708,24667
6941,24709,24625
6942,24708,24708
6943,24667,24708
6944,24750,24666
6945,24750,24708
6946,24667,24584
6947,24792,24709
6948,24709,24709
6949,24708,24750
6950,24708,24667
6951,24750,24709
6952,24708,24750
6953,24708,24750
6954,24750,24708
6955,24750,24750
6956,24750,24708
6957,24750,24750
6958,24750,29042
6959,24833,24750
6960,24667,24750
6961,24709,24750
6962,24750,24750
6963,24750,24792
6964,24666,24833
6965,24750,24750
6966,24750,24833
6967,24750,24791
6968,24750,24792
6969,24792,24792
6970,24791,24833
6971,24750,24833
6972,24750,24792
6973,24792,24834
6974,24792,27459
6975,24750,24834
6976,24750,24791
6977,24833,24833
6978,24792,25959
6979,25750,25709
6980,25791,25708
6981,25833,24875
6982,24833,24833
6983,24833,24792
6984,24833,24834
6985,24791,24833
6986,24833,24875
6987,24834,24875
6988,24875,24833
6989,24875,24833
6990,24834,24833
6991,24833,24875
6992,24875,24875
6993,24875,24875
6994,24875,24875
6995,24875,24875
6996,24875,24875
6997,24875,24875
6998,24875,24875
6999,24875,24916
7000,24917,24875
7001,24875,24917
7002,24875,24833
7003,24916,24875
7004,24916,24958
7005,24875,24916
7006,24917,24959
7007,24875,24958
7008,24916,24958
7009,25041,25000
7010,24917,25000
7011,25000,25083
7012,24958,25041
7013,24958,24917
7014,25041,24958
7015,24917,25000
7016,24958,24958
7017,24958,24958
7018,24916,25000
7019,24958,24959
7020,24959,25000
7021,24917,25333
7022,25875,25875
7023,25875,25875
7024,25084,24959
7025,24958,25000
7026,25000,25000
7027,25000,25000
7028,25000,24959
7029,25000,25000
7030,25000,25042
7031,24958,25000
7032,25000,25000
7033,25000,25000
7034,25000,25083
7035,25000,25000
7036,25042,25000
7037,25000,25083
7038,25000,25042
7039,25042,25000
7040,25042,25083
7041,25000,25084
7042,25083,25041
7043,25000,25083
7044,25000,25083
7045,25000,25083
7046,25041,25083
7047,25000,25084
7048,25042,25083
7049,25084,25125
7050,25042,25042
7051,25042,25125
7052,25042,25125
7053,25083,25083
7054,25083,25083
7055,25041,25125
7056,25084,25125
7057,25083,25125
7058,25041,25125
7059,25125,25084
7060,25042,25125
7061,25083,25041
7062,25167,25125
7063,25125,25125
7064,25083,25083
7065,25167,25083
7066,25125,25125
7067,25125,25166
7068,25084,25125
7069,25125,25125
7070,25167,25167
7071,25083,25167
7072,25167,25125
7073,25125,27792
7074,25125,25209
7075,25125,25208
7076,25167,25125
7077,25167,25209
7078,25125,25209
7079,25167,25167
7080,25167,25209
7081,25125,25208
7082,25125,25250
7083,25166,25208
7084,25167,25209
7085,25167,25209
7086,25125,25250
7087,25166,25166
7088,25167,25250
7089,25166,25250
7090,25208,25208
7091,25209,25209
7092,25209,25208
7093,25208,25292
7094,25125,25250
7095,25208,25250
7096,25209,25250
7097,25166,25292
7098,25250,25250
7099,25250,25333
7100,25208,25292
7101,25167,25333
7102,25208,25250
7103,25291,25292
7104,25209,25292
7105,25209,25292
7106,25291,25250
7107,25292,25334
7108,25292,25375
7109,25334,25250
7110,25333,25292
7111,25292,25375
7112,25209,25292
7113,24875,24416
7114,24416,24458
7115,24459,24417
7116,25584,26125
7117,26250,25625
7118,24500,24458
7119,24459,24459
7120,24458,29333
7121,26375,25917
7122,25417,25334
7123,24875,24459
7124,24542,24417
7125,30834,25917
7126,26542,25375
7127,25333,25167
7128,24500,24500
7129,24500,27708
7130,26042,26459
7131,25542,24500
7132,24500,24541
7133,24541,30292
7134,26542,26000
7135,25334,25333
7136,25375,25333
7137,25375,25375
7138,25458,25375
7139,25375,25375
7140,25416,25416
7141,25625,25333
7142,25416,25417
7143,25417,25417
7144,25417,25417
7145,25458,25417
7146,25375,25667
7147,25542,27084
7148,25583,25583
7149,25625,25625
7150,25625,25708
7151,25666,25625
7152,25708,25708
7153,25792,25875
7154,25416,25542
7155,25500,25500
7156,25458,25500
7157,25500,25542
7158,25542,25541
7159,25458,25583
7160,25500,25500
7161,25625,25500
7162,25500,25500
7163,25500,25541
7164,25417,25542
7165,25542,25541
7166,25417,25500
7167,25417,25500
7168,25500,25500
7169,25542,25500
7170,25375,25583
7171,25458,25458
7172,25584,25417
7173,25542,25458
7174,25583,25542
7175,25541,25458
7176,25584,25459
7177,25500,25583
7178,25500,25500
7179,25541,25500
7180,25584,25584
7181,25625,25583
7182,25500,25542
7183,25542,25500
7184,25583,25542
7185,25584,25625
7186,25583,25625
7187,25583,25542
7188,25667,25584
7189,25583,25625
7190,25542,25708
7191,25625,25625
7192,25625,25625
7193,25625,25708
7194,25625,25583
7195,25666,25625
7196,25708,25625
7197,25625,25666
7198,25666,25708
7199,25625,25709
7200,25667,25625
7201,25708,25625
7202,25666,25625
7203,25709,25584
7204,25625,25625
7205,25625,25750
7206,25584,25709
7207,25625,25542
7208,25709,25625
7209,25625,25625
7210,25667,25709
7211,25667,25583
7212,25708,25667
7213,25667,25708
7214,25625,25667
7215,25708,25625
7216,25708,25666
7217,25667,25792
7218,25833,25833
7219,25958,25833
7220,26042,37083
7221,28458,25666
7222,25708,25708
7223,25750,25708
7224,25625,29208
7225,25708,25750
7226,25709,25667
7227,25709,25667
7228,25708,25708
7229,25708,25708
7230,25750,28375
7231,25750,25791
7232,25667,25750
7233,25708,25750
7234,25750,25750
7235,25750,25834
7236,25708,25708
7237,25791,25708
7238,25750,25833
7239,25708,25750
7240,25792,25791
7241,25833,25708
7242,25791,25792
7243,25750,25709
7244,25750,25750
7245,25834,25750
7246,25791,25750
7247,25833,25750
7248,25917,25709
7249,25792,25834
7250,25750,25875
7251,26083,26750
7252,26708,26750
7253,26875,26792
7254,26708,26792
7255,26750,26792
7256,26708,26791
7257,26750,26875
7258,26791,26792
7259,26875,25875
7260,25750,25834
7261,25833,25833
7262,25833,25875
7263,25792,25917
7264,25750,25917
7265,25834,25875
7266,25875,25833
7267,25917,25875
7268,25834,25875
7269,25916,25833
7270,25959,25792
7271,25917,25833
7272,25833,25875
7273,25959,25875
7274,25917,25834
7275,25875,25875
7276,25875,25875
7277,25875,25833
7278,25917,25834
7279,25916,25917
7280,25834,25917
7281,25833,25875
7282,25917,25917
7283,25875,25917
7284,25875,25917
7285,25917,25875
7286,25875,25875
7287,25916,25917
7288,25917,25958
7289,25875,25917
7290,25917,25917
7291,25916,26042
7292,26875,26875
7293,26875,26917
7294,26916,27042
7295,27083,26917
7296,26833,26958
7297,26959,26917
7298,27000,26959
7299,27042,26875
7300,26875,26916
7301,27000,27125
7302,26959,27125
7303,27000,27166
7304,27166,27083
7305,27125,27125
7306,27042,27208
7307,27000,27000
7308,26958,26875
7309,27000,26875
7310,27000,27042
7311,27084,26958
7312,27000,26959
7313,27083,27041
7314,27083,27041
7315,27041,27083
7316,27000,27042
7317,27083,27000
7318,27125,27083
7319,27083,27125
7320,27084,27084
7321,27125,27167
7322,27042,27042
7323,27125,27209
7324,27000,27000
7325,27042,27292
7326,27250,27166
7327,27208,27208
7328,27125,27167
7329,27209,29959
7330,37000,27000
7331,27167,27042
7332,27083,27125
7333,27250,27250
7334,27042,27209
7335,27292,27209
7336,27125,27167
7337,27125,27167
7338,27166,27083
7339,27042,27083
7340,27000,27167
7341,32250,30042
7342,32167,27292
7343,27208,27000
7344,32250,27083
7345,27125,27083
7346,27125,27041
7347,27166,27125
7348,27292,27208
7349,27083,27083
7350,27125,27250
7351,27042,27250
7352,27166,27083
7353,27084,27250
7354,27250,27125
7355,27209,27167
7356,27083,27125
7357,27167,27084
7358,27125,27334
7359,27333,27166
7360,27166,27083
7361,27292,30042
7362,27125,27125
7363,27167,27292
7364,27209,27292
7365,27291,27167
7366,27250,27208
7367,27292,27167
7368,27167,27125
7369,27292,27334
7370,27375,27292
7371,27250,27292
7372,27291,27250
7373,27458,27292
7374,27333,27291
7375,27250,27209
7376,27291,27375
7377,27250,27167
7378,27250,27375
7379,27292,27334
7380,27375,27333
7381,27375,27333
7382,27250,27208
7383,27375,27292
7384,27375,27292
7385,27292,27208
7386,27416,27417
7387,27292,27209
7388,27417,27458
7389,27291,27375
7390,27291,27375
7391,27333,27291
7392,27417,27417
7393,27250,27250
7394,27333,27292
7395,27250,27375
7396,27375,27333
7397,27292,27333
7398,27375,27291
7399,27375,27416
7400,27417,27375
7401,27334,27334
7402,27458,27333
7403,27542,27459
7404,27417,27417
7405,27208,27375
7406,27292,27250
7407,27333,27250
7408,27459,27375
7409,27542,27334
7410,27375,27458
7411,27375,27375
7412,27500,27416
7413,27333,27459
7414,27416,27375
7415,27375,27458
7416,27458,27458
7417,27583,27458
7418,27542,27417
7419,27500,27500
7420,27542,27500
7421,27375,27416
7422,27416,27333
7423,27417,27375
7424,27417,27625
7425,27542,27375
7426,27417,27459
7427,27459,27458
7428,27458,27375
7429,27292,27541
7430,27416,27667
7431,27500,27625
7432,27625,27500
7433,27667,27542
7434,27625,27625
7435,27500,30250
7436,27583,27458
7437,27458,27334
7438,27459,27417
7439,27375,27417
7440,27334,27458
7441,27584,27708
7442,27666,27750
7443,27792,27666
7444,27834,27834
7445,27917,27750
7446,27791,27917
7447,27541,27791
7448,27625,27792
7449,27542,27625
7450,27708,27583
7451,27542,27541
7452,27667,27750
7453,27625,27584
7454,27875,27917
7455,27709,27625
7456,27750,27875
7457,27708,27708
7458,27500,27458
7459,27500,27666
7460,27583,27583
7461,27542,27583
7462,27708,27666
7463,27583,27458
7464,27625,27459
7465,27500,27583
7466,27542,27625
7467,27709,27709
7468,27708,27666
7469,27500,27542
7470,27625,27625
7471,27625,27584
7472,27834,27792
7473,27958,27625
7474,27666,27708
7475,27750,27709
7476,27666,27666
7477,27666,27750
7478,27625,27708
7479,27541,27583
7480,27667,27667
7481,27541,27625
7482,27583,27500
7483,27583,27583
7484,27584,27584
7485,27792,27584
7486,27666,27583
7487,27584,27625
7488,27792,27708
7489,27583,27583
7490,27667,27709
7491,27792,27625
7492,27667,27750
7493,27875,27709
7494,27792,27875
7495,27792,27833
7496,27750,27834
7497,27833,27750
7498,27709,27709
7499,27666,27667
7500,27750,27792
7501,27834,27667
7502,31625,27583
7503,27708,27708
7504,27792,27625
7505,27750,27750
7506,27583,27708
7507,27750,27750
7508,27709,27750
7509,27709,27625
7510,27708,27750
7511,27834,27709
7512,27667,27709
7513,27709,27709
7514,27791,27708
7515,27834,27750
7516,27792,27792
7517,27709,27750
7518,27625,27750
7519,27834,27750
7520,27750,27709
7521,27750,27709
7522,27875,28292
7523,31708,27750
7524,27708,27750
7525,27750,27792
7526,27709,27875
7527,27625,28084
7528,27833,27958
7529,27750,28833
7530,27875,27750
7531,27791,27708
7532,27875,27916
7533,27875,27917
7534,27791,28000
7535,27958,28000
7536,28000,28000
7537,28000,27917
7538,27959,28125
7539,27916,27917
7540,27959,28000
7541,27958,28042
7542,27958,27875
7543,28000,28000
7544,27959,28125
7545,27875,28000
7546,28041,27958
7547,28000,27917
7548,27917,27958
7549,27959,28042
7550,28000,28041
7551,27875,28125
7552,27875,28000
7553,28083,28000
7554,28000,28000
7555,28042,28084
7556,27958,28083
7557,28042,28041
7558,28083,28042
7559,28000,28041
7560,28000,28000
7561,29416,27916
7562,32250,27917
7563,27959,28000
7564,28000,28000
7565,28000,28125
7566,27958,28042
7567,28041,28083
7568,28000,28042
7569,28041,28125
7570,28667,28084
7571,28042,28208
7572,28125,28000
7573,28042,28084
7574,27875,28041
7575,28042,27958
7576,27917,27875
7577,27875,28000
7578,28000,27917
7579,27917,28000
7580,28083,28125
7581,28166,27917
7582,27958,27916
7583,28000,27958
7584,27959,27917
7585,28042,27959
7586,27875,27958
7587,28042,28125
7588,28167,28125
7589,28167,28042
7590,28167,28000
7591,28166,28083
7592,28084,28042
7593,27958,28042
7594,28084,28042
7595,28000,27917
7596,28083,28166
7597,28000,28000
7598,28041,28000
7599,28083,28041
7600,28125,28125
7601,28125,28042
7602,28000,28084
7603,28083,28125
7604,28125,28042
7605,28083,28209
7606,28125,28000
7607,28166,28125
7608,28041,28042
7609,28041,28167
7610,28083,28291
7611,28125,28166
7612,28041,28083
7613,28042,28042
7614,28083,28125
7615,28125,28084
7616,28167,28167
7617,28084,28042
7618,28166,28125
7619,28167,28250
7620,28042,28250
7621,28125,28166
7622,28209,28209
7623,28125,28125
7624,28333,28166
7625,28250,28250
7626,37791,28375
7627,28166,28167
7628,28125,28084
7629,28084,28125
7630,28083,28209
7631,28375,28167
7632,28125,28125
7633,28209,28250
7634,28125,28166
7635,28250,28292
7636,28167,28208
7637,28166,28208
7638,28209,28334
7639,28250,28125
7640,28084,28167
7641,28167,28167
7642,28167,28250
7643,28291,28208
7644,28167,28292
7645,28208,28291
7646,28166,28208
7647,28208,28208
7648,28292,28208
7649,28292,28167
7650,28208,28208
7651,28167,28209
7652,28250,28167
7653,28417,28208
7654,28458,28375
7655,28125,28375
7656,28292,28292
7657,28250,28167
7658,28334,28167
7659,28250,28208
7660,28250,28209
7661,28291,28250
7662,28209,28250
7663,28250,28250
7664,28250,28291
7665,28250,28291
7666,28334,28333
7667,28375,28334
7668,28250,28250
7669,28250,28250
7670,28375,28208
7671,28250,28250
7672,28292,28416
7673,28750,28416
7674,28292,28292
7675,28333,28209
7676,28334,28209
7677,28292,28291
7678,28334,28459
7679,28250,28417
7680,28333,28250
7681,28459,28250
7682,28375,28291
7683,28292,28417
7684,28250,28375
7685,28250,28375
7686,28416,28375
7687,28375,28333
7688,28292,28333
7689,28375,28333
7690,28375,28291
7691,30417,28292
7692,28375,28333
7693,28333,28333
7694,28458,28417
7695,28542,28541
7696,28458,28458
7697,28458,28458
7698,28709,28542
7699,28458,28416
7700,28500,28667
7701,28458,28583
7702,28583,28583
7703,28375,31625
7704,28500,28333
7705,28542,28500
7706,28584,28584
7707,28458,28458
7708,28375,28500
7709,28334,28375
7710,28583,28500
7711,28625,28916
7712,28917,28791
7713,28542,28459
7714,28417,28500
7715,28459,28459
7716,28417,28417
7717,28458,28625
7718,28375,28500
7719,28500,28500
7720,28584,28417
7721,28500,28542
7722,28625,31334
7723,28417,28500
7724,28458,28500
7725,28458,28458
7726,28625,28500
7727,28709,28667
7728,28500,28583
7729,28625,28750
7730,28625,28625
7731,28583,31333
7732,28541,28625
7733,28666,28542
7734,28542,28458
7735,28541,28458
7736,28708,28583
7737,28458,28542
7738,28459,28542
7739,31375,28500
7740,28583,28583
7741,28667,28708
7742,28625,28792
7743,28625,28750
7744,28666,28750
7745,28583,28625
7746,28708,28541
7747,28709,28542
7748,28500,28583
7749,28708,28625
7750,28541,28542
7751,28542,28542
7752,28542,28584
7753,28583,28584
7754,28583,28666
7755,28667,28875
7756,28542,28667
7757,28584,28625
7758,28667,28542
7759,28708,28583
7760,28584,28667
7761,28666,28708
7762,28916,28792
7763,28625,28541
7764,28750,28708
7765,28791,28833
7766,28625,28875
7767,28666,28667
7768,28583,28875
7769,28792,28666
7770,28667,28583
7771,28666,28625
7772,28666,28750
7773,28583,28666
7774,28667,28625
7775,28709,28584
7776,28750,28584
7777,28709,28709
7778,28667,28791
7779,28625,28709
7780,28625,28791
7781,28750,28750
7782,28875,28625
7783,28708,28667
7784,28750,28833
7785,28875,28709
7786,28750,28792
7787,28750,28708
7788,28750,28834
7789,28750,28875
7790,28750,28750
7791,28667,28750
7792,28708,33000
7793,28750,28709
7794,28750,28708
7795,28792,30042
7796,28750,28833
7797,28792,28875
7798,29792,28959
7799,28667,28791
7800,28750,28750
7801,28833,28833
7802,28833,28708
7803,28791,28792
7804,28708,28792
7805,28750,28750
7806,28750,28792
7807,28959,28959
7808,29083,28917
7809,28958,28917
7810,28750,28792
7811,28791,28792
7812,28917,28917
7813,28833,28709
7814,28916,28917
7815,28750,28792
7816,28833,28875
7817,28750,28959
7818,28875,28792
7819,28792,28833
7820,28792,28834
7821,29000,28875
7822,28792,28875
7823,28791,28792
7824,28959,28917
7825,28875,28791
7826,28833,29042
7827,28792,28959
7828,28958,28958
7829,28959,28834
7830,29000,28833
7831,28875,28958
7832,29000,28875
7833,28959,28875
7834,28875,28875
7835,28958,28875
7836,28958,29041
7837,28958,29000
7838,28875,29000
7839,28917,28959
7840,29083,28958
7841,29125,29000
7842,28875,28834
7843,29000,29042
7844,28959,28875
7845,29042,29041
7846,29083,29000
7847,29042,29000
7848,29000,29125
7849,29125,29875
7850,28959,28959
7851,29041,29041
7852,29250,28959
7853,29125,29083
7854,29042,29209
7855,29042,29125
7856,29166,29000
7857,28958,29000
7858,28958,29041
7859,28958,29000
7860,29041,29000
7861,29042,28959
7862,29000,29000
7863,29083,29083
7864,29084,29125
7865,29292,29125
7866,29083,29250
7867,29209,29167
7868,29167,29167
7869,29125,29125
7870,29083,29166
7871,29166,29042
7872,29000,29084
7873,29084,29000
7874,29166,29041
7875,29083,29000
7876,29167,29084
7877,29208,29041
7878,29000,29125
7879,29125,29250
7880,29000,29167
7881,29166,29208
7882,29250,29250
7883,29292,29084
7884,29458,29292
7885,29167,29333
7886,29291,29208
7887,29083,29167
7888,29208,29208
7889,29792,29083
7890,29125,29167
7891,29167,29291
7892,29250,29208
7893,29167,29208
7894,29250,29125
7895,29083,29084
7896,29125,29125
7897,29125,29250
7898,29333,29250
7899,29291,29125
7900,29083,29250
7901,29292,29167
7902,29125,29125
7903,29125,29125
7904,29083,29084
7905,29334,29292
7906,29584,29459
7907,29583,29291
7908,29250,29334
7909,29333,29250
7910,29125,29167
7911,29208,29041
7912,29208,29250
7913,29250,29250
7914,29375,29458
7915,29208,29250
7916,29250,29250
7917,29250,29250
7918,29291,29292
7919,29417,29292
7920,29250,29334
7921,29292,29375
7922,29334,29334
7923,29458,31166
7924,29334,29500
7925,29167,29625
7926,29292,29375
7927,29334,29292
7928,29167,29250
7929,29375,29208
7930,29250,29208
7931,29333,29333
7932,29208,29209
